A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	A36	A37	A38	A39	Clase	C1	C2	C3	C4
0	0.5263644141	1	0.5	2	0.6093256055	1	0.5669565118	2	0.9	0.9583333333	1.025	1.0185185185	1	-0.0583333333	0.125	2.0915275434	0.971727972	-0.0372558095	-0.0695780228	0.2220885562	0.6473171941	0.158734828	-0.154834455	-0.1040861907	-0.0366853544	-0.0237731589	-0.01966935	-0.0099248724	0.0005355359	0.0179205755	0.0415334272	0.076822223	0.1450627208	0.254546971	0.386169558	0.4006537351	0.1091688582	-0.0097642332	1	1	0	0	0
0	0.5256718502	1	0.5	2	0.6039274245	1	0.5642265442	2	1.025	0.9	1.0416666667	1.0185185185	1	0.125	0.0166666667	2.6467195	0.9959212001	-0.0004998197	-0.0179919402	0.350676626	0.7329184978	0.2743365615	-0.1145629272	-0.0610816915	-0.0176707282	-0.0147617634	-0.0094607881	-0.000571232	0.0035702072	0.024272714	0.0513658847	0.0934093973	0.1595699678	0.2705024706	0.4001740869	0.4577610274	0.2371043286	0.0073545181	1	1	0	0	0
0	0.5263644141	1	0.5	2	0.6100597524	1	0.5662743942	2	1.0416666667	1.025	0.9861111111	1.0185185185	1	0.0166666667	-0.0555555556	1.9206232284	0.9955449943	0.0024991504	-0.016974742	0.3221528282	0.731950357	0.2900100804	-0.1117256891	-0.0579866164	-0.0163679846	-0.0141549631	-0.0170639804	-0.0126735898	-0.0022135294	0.0217035118	0.0504400316	0.1013308168	0.194151367	0.3235439923	0.4501078368	0.4081791291	0.1203021046	-0.0058729398	1	1	0	0	0
0	0.5256718502	1	0.5	2	0.6157547478	0	0.5737633259	2	0.9861111111	1.0416666667	1.0027777778	1.0185185185	1	-0.0555555556	0.0166666667	1.8006047948	0.993524248	0.0034630995	-0.0080685111	0.3779524038	0.7133551477	0.194374676	-0.1133648071	-0.0638378087	-0.022292312	-0.0194730745	-0.0131733409	-0.0060514445	0.001071064	0.0247722389	0.0525764766	0.0995637184	0.1756007307	0.3036509358	0.4258740004	0.4533473474	0.196143234	-0.0031953331	1	1	0	0	0
0	0.5263644141	1	0.5	2	0.6151726612	0	0.5771564476	2	1.0027777778	0.9861111111	1.0861111111	1.0185185185	1	0.0166666667	0.0833333333	2.1894927153	0.9988114823	-0.0104782024	-0.0004998287	0.4216414503	0.761594156	0.3413742148	-0.1139462877	-0.083225172	-0.0233985016	-0.0179919529	-0.0169569073	-0.0089253075	-0.0016601508	0.0158504372	0.0382540527	0.0753314075	0.1377151795	0.2381149188	0.3634014733	0.4775638768	0.3333538655	0.0287858474	1	1	0	0	0
0	0.5256718502	1	0.5	2	0.6097993593	1	0.5703632449	2	1.0861111111	1.0027777778	1.0666666667	1.0185185185	1	0.0833333333	-0.0194444444	2.188935108	0.9979426308	0.0014102356	-0.0012674287	0.4182450528	0.7516745102	0.26553184	-0.1099625147	-0.0616863379	-0.0143155936	-0.0151008706	-0.0147260806	-0.0093358449	-0.0024277413	0.0190626525	0.0427451418	0.0802284928	0.1400960842	0.2471868516	0.3819694304	0.4709225417	0.2935702805	0.0370953802	1	1	0	0	0
0	0.5256718502	1	0.5	2	0.6069131641	1	0.5690013326	2	1.0666666667	1.0861111111	1.1	1.0185185185	1	-0.0194444444	0.0333333333	1.7996459763	0.9977379681	0.0009818101	-0.0033381408	0.4129434227	0.7489518383	0.2636559045	-0.1098037891	-0.0596232302	-0.0164572168	-0.0134589057	-0.0150651764	-0.0114598956	-0.0047840547	0.0190626506	0.0455244833	0.0915687623	0.1638117465	0.2882760594	0.4161218869	0.4628819321	0.2180117437	0.0010175118	1	1	0	0	0
1	0.5683199835	2	0.5152730249	0	0.6444144797	0	0.5825702065	2	1.1388888889	0.9861111111	1.0277777778	1.0336805556	1	0.1527777778	-0.1111111111	2.2975910273	0.9993028705	-0.0822794892	-0.0925472981	-0.0586686081	0.0094173151	-0.1628493364	-0.5700410435	-0.5146399781	-0.2949937668	-0.5986343685	-0.2746703364	-0.0333828806	-0.0076206707	0.0214341412	0.0356725944	0.1083707589	0.1434886429	0.2426458991	0.3226233631	0.3172843217	0.2116230446	-0.0001858724	1	1	0	0	0
1	0.5505214477	2	0.5235935763	0	0.6172875043	0	0.5717240928	2	1.0277777778	1.1388888889	1.0222222222	1.0336805556	1	-0.1111111111	-0.0055555556	1.4730945491	0.9997309555	-0.0894750679	-0.0341874161	-0.3594099606	-0.669542397	-0.3513985255	-0.4791905942	-0.5235115196	-0.1811267961	-0.0862781425	-0.0401271422	0.0004956622	0.0401271391	0.0262640938	0.0791402234	0.1284073835	0.1899807728	0.2419460612	0.2554310242	0.2257814056	0.0537276406	-0.0173464634	1	1	0	0	0
1	0.5587550723	2	0.5249791875	0	0.6211341264	0	0.5717240928	2	1.0222222222	1.0277777778	1.1277777778	1.0336805556	1	-0.0055555556	0.1055555556	2.0568485546	0.9957830596	-0.0724872555	-0.0835716578	-0.0341874142	0.0544689646	-0.1811267915	-0.5756604632	-0.3954783841	-0.2579775242	-0.5068088471	-0.172183238	-0.0639769338	-0.0183994113	0.0107802513	0.0475477613	0.0811101458	0.1799280201	0.2507919568	0.402199494	0.368011742	0.1223089842	-0.0012391577	1	1	0	0	0
1	0.5662743942	2	0.5173541374	0	0.6386517724	0	0.5532692946	2	1.1277777778	1.0222222222	0.9138888889	1.0336805556	1	0.1055555556	-0.2138888889	1.9493909692	0.9691032152	-0.0750137174	-0.0690966609	-0.0573718742	0.0099748845	-0.1794483612	-0.4532028332	-0.0855401336	-0.3949032949	-0.4102697825	-0.119073053	-0.0737814172	-0.0066293952	0.0235396389	0.0808639393	0.1259691609	0.1902196485	0.2982146691	0.3206235994	0.1856771948	0.0234157924	-0.003035927	1	1	0	0	0
0	0.5395008458	2	0.5	2	0.5816456457	0	0.548458528	2	0.9138888889	1.1277777778	1.075	1.0336805556	1	-0.2138888889	0.1611111111	1.457818719	0.7136058936	-0.5356372474	-0.1480973396	-0.0271927966	0.0031598462	0.0323307441	0.0739662843	0.0690350065	0.0867701027	0.1247494886	0.147370083	0.1493091051	0.1507626204	0.1861557361	0.236338292	0.2750140078	0.3402710268	0.394484848	0.3675831396	0.2309493521	0.060891125	-0.0014250314	1	1	0	0	0
0	0.5512087053	2	0.5	2	0.6071673465	1	0.5580701059	2	1.075	0.9138888889	0.9777777778	1.0336805556	1	0.1611111111	-0.0972222222	2.5371022507	0.9999897682	-0.1306004845	-0.0867701067	-0.4262183735	-0.761594156	-0.5377546033	-0.5345760562	-0.441906345	-0.1010173621	-0.0226727088	-0.0040892157	0.0053902812	0.0201335862	-0.0118953493	0.0518740746	0.1245054876	0.2016586873	0.3018230362	0.3006963413	0.2565889528	0.1298695617	0.019080695	1	1	0	0	0
1	0.5573849184	2	0.5256718502	0	0.6424112135	0	0.5696824205	2	1.0805555556	1.0527777778	0.7777777778	1.0756944444	1	0.0277777778	-0.3027777778	1.602312171	0.7470704121	-0.0414095313	-0.0281684407	-0.0097716724	0.0265735498	-0.1216101076	-0.3143291848	-0.0852647786	-0.1556622418	-0.2283761346	-0.0546360924	-0.0198996543	0.0007491868	0.0059934125	0.0281358911	0.0445307876	0.0952155663	0.1515276139	0.2284687492	0.2459288334	0.1368557219	0.0371164904	1	1	0	0	0
1	0.5580701059	2	0.5256718502	0	0.6005983005	1	0.5662743942	2	0.7777777778	1.0805555556	1.4361111111	1.0756944444	1	-0.3027777778	0.6583333333	1.8283322409	0.8025074358	-0.0453109695	-0.0079477144	-0.12315021	-0.3496820196	-0.1747355524	-0.2635945292	-0.127638759	-0.0216578497	-0.0067425688	0.0098042473	0.0177180162	0.0211043593	0.034253697	0.0702424377	0.0895316052	0.134937423	0.2015039631	0.2314304376	0.1653727611	0.0537591964	-0.004918527	1	1	0	0	0
1	0.5277492351	1	0.5249791875	0	0.6022309743	1	0.5601243321	2	1.4361111111	0.7777777778	1.1055555556	1.0756944444	2	0.6583333333	-0.3305555556	4.9521763467	0.9999929961	-0.0244902109	0.0096413945	0.2297033037	0.4691072508	0.0762037708	-0.6393854557	-0.7564023286	-0.6143200452	-0.4477032781	-0.2989843709	-0.1431149594	-0.0300886382	-0.0035178959	0.05258988	0.1226369141	0.2214178718	0.3158548333	0.3349592911	0.2623817146	0.1824299236	0.109140086	1	1	0	0	0
1	0.5580701059	2	0.5256718502	0	0.6311905852	0	0.5751214269	2	1.1055555556	1.4361111111	1.0583333333	1.0756944444	1	-0.3305555556	-0.0472222222	0.5145923575	0.7402251045	-0.0166759779	-0.0209741197	-0.0094785406	0.0238391339	-0.108625078	-0.2953019139	-0.0778875248	-0.1466546861	-0.2497809271	-0.0719600917	-0.0279406089	-0.0046253732	0.0049510999	0.0053745383	0.0264433414	0.0789234603	0.1160866513	0.1562342955	0.1341698128	0.0660924332	0.0058631229	1	1	0	0	0
1	0.5505214477	2	0.5332840383	1	0.6144989653	0	0.5642265442	2	1.0583333333	1.1055555556	1.05	1.0756944444	1	-0.0472222222	-0.0083333333	1.6586169532	0.8570058901	-0.0323014627	-0.0042996487	-0.1824299217	-0.3877256768	-0.1549947075	-0.2078704887	-0.258616719	-0.0732237655	-0.0280057114	-0.0014658034	0.0078174271	0.0021172618	-0.0014332166	0.0269641523	0.0509006043	0.0857821469	0.1314819413	0.1514003188	0.1409446647	0.0712795712	0.0083385745	1	1	0	0	0
1	0.5580701059	2	0.5256718502	0	0.6237637116	0	0.5717240928	2	1.05	1.0583333333	1.0444444444	1.0756944444	1	-0.0083333333	-0.0055555556	1.848529139	0.7926796071	-0.0354899779	-0.0365960273	-0.0286566497	0.0083385613	-0.1065645389	-0.3404999955	-0.1656262164	-0.2107982098	-0.2131314385	-0.0340910145	-0.0115304322	0.0004885984	0.0178482639	0.0337331196	0.0625890841	0.1173718277	0.1758721487	0.219186408	0.1756196106	0.0538891072	-0.0051791087	1	1	0	0	0
1	0.5256718502	1	0.5401908798	1	0.6182191632	0	0.5778342099	2	0.9222222222	0.9888888889	1.0055555556	1.0015432099	1	-0.0666666667	0.0833333333	1.9531146571	0.9929781685	-0.0125626295	0.0311967275	0.322670251	0.7036054958	0.2543787666	-0.1935529603	0.0094365638	-0.0128886567	-0.0094941113	-0.0085159772	-0.0007864039	-0.0039128196	0.0013042796	0.0065980305	0.0137324452	0.0265397196	0.0510527048	0.0608423577	0.0603263791	0.0058883745	-0.017701862	1	1	0	0	0
1	0.5249791875	1	0.5408807599	1	0.6072243217	1	0.5724041115	2	1.0055555556	0.9222222222	1.1611111111	1.0015432099	1	0.0833333333	0.1555555556	2.6820683809	0.9991512669	0.0010741152	0.0692460703	0.426112105	0.761594156	0.365441457	-0.2232002546	-0.0151706884	-0.0063486782	-0.0130228855	-0.0081899416	-0.0112010076	-0.0026852784	0.0013810096	0.010587305	0.0197151056	0.0394148931	0.0613009735	0.0820614827	0.079393698	0.0067706513	-0.0260796935	1	1	0	0	0
1	0.5249791875	1	0.5408807599	1	0.6179808075	0	0.5751214269	2	1.1611111111	1.0055555556	0.9638888889	1.0015432099	1	0.1555555556	-0.1972222222	2.1370701212	0.9990006198	0.0093598491	0.0895248904	0.4738163194	0.7594512102	0.2326014796	-0.2397009613	-0.0146912926	-0.0062911662	-0.0065021363	-0.0079789591	-0.0027619992	-0.0020715031	0.000690501	0.00168789	0.0128119379	0.0266163859	0.0482975091	0.0602308214	0.0733680024	0.030296075	-0.0116996405	1	1	0	0	0
1	0.5242864286	1	0.5408807599	1	0.59991135	1	0.5587550723	2	0.9638888889	1.1611111111	0.975	1.0015432099	1	-0.1972222222	0.0111111111	1.2989189811	0.9912665505	0.0016303502	0.0578416085	0.3659565376	0.6964457837	0.1555101589	-0.1695154362	0.0202711157	-0.0120064865	-0.0068281853	-0.0050636315	-0.0036059346	0.0049101906	0.0009973902	0.00460331	0.0058308344	0.0180278124	0.0276897113	0.0338983141	0.0437804917	0.0457712795	0.0388020495	1	1	0	0	0
1	0.5249791875	1	0.5408807599	1	0.6301495626	0	0.5145791994	0	0.975	0.9638888889	1.0333333333	1.0015432099	1	0.0111111111	0.0583333333	2.1879392987	0.9984754497	-0.0017454307	0.0511101001	0.3936270252	0.7498742231	0.3347483533	-0.2169765064	-0.0030113402	-0.0101461875	-0.0085926976	-0.0030688842	-0.0093598528	0.0007672279	-0.0268847348	-0.0255813527	-0.0269805681	-0.0290504449	-0.0290312805	-0.0244695737	-0.0176443346	-0.010625665	-0.0066939411	1	1	0	0	0
1	0.5242864286	1	0.5408807599	1	0.630521223	0	0.5124973965	0	1.0333333333	0.975	1.0166666667	1.0015432099	1	0.0583333333	-0.0166666667	2.1918664429	0.9982120794	0.0049869138	0.077620893	0.4643166515	0.7470991267	0.1584286054	-0.213098257	0.0033757717	-0.0101270189	-0.005984277	-0.0058883719	-0.0037401969	0.0017646121	-0.0305260447	-0.0365802732	-0.0395681085	-0.0382658006	-0.0357374254	-0.034128219	-0.0346646409	-0.0348945314	-0.0327487639	1	1	0	0	0
1	0.5242864286	1	0.5408807599	1	0.6196478429	0	0.5764783947	2	1.0166666667	1.0333333333	0.9472222222	1.0015432099	1	-0.0166666667	-0.0694444444	1.8059835491	0.9952261221	-0.006156893	0.0565798376	0.4053296474	0.7182404859	0.1375677995	-0.2057074669	0.0018413365	-0.0131187766	-0.0068857244	-0.0098776834	-0.0083625443	-0.0017454316	0.0101270175	0.0126585268	0.0287629792	0.0458478468	0.0710020112	0.0829758878	0.0865559287	0.0487759098	-0.0077104467	1	1	0	0	0
1	0.5249791875	1	0.5408807599	1	0.6196478429	0	0.5724041115	2	1	0.9722222222	0.9472222222	0.962037037	1	0.0277777778	-0.0527777778	2.0573261634	0.9989953042	-0.0042593072	0.0628210673	0.4095420494	0.7609854775	0.3636218467	-0.2001363025	-0.0127353704	-0.0030004248	-0.0046160021	-0.0058119537	0.000335701	-0.0020981995	0.0043642149	0.0083086553	0.0147702085	0.0365762019	0.0597691913	0.0843146548	0.0894996848	0.0152526885	-0.0045320713	1	1	0	0	0
1	0.5249791875	1	0.5408807599	1	0.622297022	0	0.5717240928	2	0.9472222222	1	0.8944444444	0.962037037	1	-0.0527777778	-0.0527777778	1.7890986283	0.9970404528	0.005728012	0.0694849905	0.4030427618	0.732273996	0.2358445278	-0.208901707	-0.0128402419	-0.0126514292	-0.0033570931	-0.0054552462	0.0014267797	-0.0015106932	0.0029374806	0.0093996513	0.0237471218	0.0402635945	0.0685453094	0.0792293277	0.087063965	0.0117913283	-0.0057699715	1	1	0	0	0
1	0.5242864286	1	0.5408807599	1	0.6227331046	0	0.5778342099	2	0.8944444444	0.9472222222	0.9194444444	0.962037037	1	-0.0527777778	0.025	1.9730001392	0.995178116	0.022509831	0.0825436069	0.4390940096	0.7110370608	0.1318959948	-0.1685604522	0.0003356962	-0.0084975054	-0.0135954886	-0.0100500238	-0.0056231045	-0.0052874005	0.0111619262	0.0130080663	0.0124206671	0.040095988	0.0639495354	0.0766433525	0.0729711956	0.0045950138	-0.0288002609	1	1	0	0	0
1	0.5249791875	1	0.5408807599	1	0.6179061485	0	0.5771564476	2	0.9194444444	0.8944444444	1.0111111111	0.962037037	1	0.025	0.0916666667	2.4337642149	0.9983507053	0.0045320721	0.0693805917	0.4370933224	0.7486563473	0.2637576009	-0.2001362837	-0.0125675318	-0.002664727	-0.0102598425	-0.0100500348	-0.0028535435	-0.0022660592	0.0005874881	0.0163644488	0.0276890856	0.0488908961	0.0723033073	0.1056885752	0.1121572578	0.0723033068	-0.0098402432	1	1	0	0	0
1	0.5242864286	1	0.5415704832	1	0.6176157554	0	0.5703632449	2	1.0111111111	0.9194444444	0.9138888889	0.962037037	1	0.0916666667	-0.0972222222	2.2871366802	0.998617022	0.0078051286	0.0953868338	0.466330973	0.7506140326	0.2336438547	-0.2026727888	0.013574485	-0.0091269051	-0.0115185882	-0.0062105731	-0.0057070245	0.0015946258	-0.0006714218	0.0081408112	0.0207272034	0.0377495734	0.0666237786	0.0740563628	0.0837313112	0.0498955808	-0.004280292	1	1	0	0	0
1	0.5249791875	1	0.5408807599	1	0.6126691618	0	0.5710438031	2	0.9138888889	1.0111111111	0.975	0.962037037	1	-0.0972222222	0.0611111111	1.8053774928	0.9985814222	0.0127563319	0.0948462274	0.4656246476	0.7487024483	0.23586435	-0.2105665968	0.0028745125	-0.0103017947	-0.0059588272	-0.0067980714	-0.0028535545	-0.0006714378	-0.002517849	0.0100709886	0.0136793687	0.0219855252	0.0492258011	0.053662193	0.0549173975	0.0369114557	-0.0047209055	1	1	0	0	0
1	0.5249791875	1	0.5408807599	1	0.6138877994	0	0.5703632449	2	0.975	0.9138888889	1.025	0.962037037	1	0.0611111111	0.05	2.4449915279	0.9983506905	8.3927742472234E-005	0.0575527801	0.4476238174	0.7515742649	0.2109074444	-0.2083197262	-0.0071337481	-0.0059588032	-0.0133017646	-0.0062105731	-0.0026856813	-0.0004196387	-0.0020142631	0.011665432	0.0215661105	0.04663002	0.0643674587	0.0687123733	0.0691300197	0.0369114627	-0.0055391776	1	1	0	0	0
1	0.5256718502	1	0.5388106603	1	0.6617298508	0	0.5249791875	0	0.6555555556	0.6472222222	0.6583333333	0.6632936508	1	0.0083333333	0.0027777778	2.4234508472	0.9999352699	-0.1197307766	0.1373643835	0.5966630066	0.7472494454	0.5981947521	0.1306068958	0.0124160948	-0.024255324	-0.0635198677	-0.0585980624	-0.046809763	-0.0563779053	-0.0540252286	-0.0452251769	-0.0405582117	-0.0201992633	0.0078512891	0.0368586087	0.0799314551	0.108259173	0.1016284436	1	1	0	0	0
1	0.5242864286	1	0.5415704832	1	0.6661717868	0	0.5263644141	0	0.6583333333	0.6555555556	0.6083333333	0.6632936508	1	0.0027777778	-0.05	2.2336429854	0.9999720403	-0.0965401724	0.2787173461	0.6582068227	0.7494617672	0.5759259414	0.1229685058	0.0132319739	-0.0466337102	-0.0636955714	-0.0659795866	-0.0505501408	-0.0475359251	-0.0409105027	-0.0442567177	-0.0335985723	-0.0177300446	-0.0041462331	0.0273409013	0.0664187639	0.0936771507	0.1103511164	1	1	0	0	0
1	0.5235935763	1	0.5422600473	1	0.6597410254	0	0.530517575	1	0.6083333333	0.6583333333	0.6555555556	0.6632936508	1	-0.05	0.0472222222	2.2094779257	0.9999729796	-0.0822100564	0.2935190691	0.6614941293	0.755090765	0.5564485839	0.1194916481	0.0493621644	-0.033179996	-0.0680653753	-0.0621798115	-0.0600045574	-0.056487799	-0.0395893716	-0.0297208534	-0.001587931	0.0383561919	0.0948138119	0.1086078983	0.1059918221	0.0801067641	0.0456653671	1	1	0	0	0
1	0.5242864286	1	0.5381203259	1	0.6611469065	0	0.5277492351	0	0.6555555556	0.6083333333	0.65	0.6632936508	1	0.0472222222	-0.0055555556	2.6675329021	0.9999471213	-0.1073654402	0.2123259378	0.6243635163	0.7507253712	0.5701789208	0.1145320586	0.0361097363	-0.0291038581	-0.0580045907	-0.0594771469	-0.0404701413	-0.0496041656	-0.0287512916	-0.0290157258	-0.0284868533	-0.0159662001	-0.0051166414	0.0066162761	0.0273408771	0.058510112	0.0962124139	1	1	0	0	0
1	0.5235935763	1	0.5401908798	1	0.6578843874	0	0.5263644141	0	0.65	0.6555555556	0.6722222222	0.6632936508	1	-0.0055555556	0.0222222222	2.3962219644	0.9999755155	-0.0818595703	0.2956942257	0.6641156582	0.7492296758	0.5785142573	0.109218085	0.0240789641	-0.0357132867	-0.0712258564	-0.0605539241	-0.0616525411	-0.0465016269	-0.050770106	-0.0386204202	-0.0430239859	-0.0296326885	-0.0026465241	0.0189647065	0.0622018174	0.1058173706	0.1141838083	1	1	0	0	0
1	0.5256718502	1	0.5388106603	1	0.6617298508	0	0.5242864286	0	0.6722222222	0.65	0.6583333333	0.6632936508	1	0.0222222222	-0.0138888889	2.4567616775	0.9999770741	-0.0916655557	0.1820593973	0.6176704693	0.7586329544	0.6342336229	0.1747354765	0.0164292217	-0.0374752599	-0.0681751407	-0.0683507636	-0.0562239929	-0.0542011486	-0.0524417986	-0.0452251769	-0.0402939924	-0.030778512	-0.0062634363	0.009350874	0.0307785036	0.079668477	0.1113967249	1	1	0	0	0
1	0.5263644141	1	0.5401908798	1	0.660927995	0	0.5249791875	0	0.6583333333	0.6722222222	0.6722222222	0.6632936508	1	-0.0138888889	0.0138888889	2.3188288589	0.9999772464	-0.0911406647	0.133770608	0.6023283772	0.7574884921	0.64835913	0.2202724906	0.0241671427	-0.0192292398	-0.0704577877	-0.0743409826	-0.0654086387	-0.068614146	-0.0569275089	-0.048658136	-0.0457534158	-0.0292801634	-0.0029994326	0.012790958	0.0501541469	0.097785398	0.120882743	1	1	0	0	0
1	0.5249791875	1	0.5388106603	1	0.6603355501	0	0.5256718502	0	0.6722222222	0.6583333333	0.6638888889	0.6632936508	1	0.0138888889	-0.0083333333	2.4200288149	0.9999706095	-0.0921029088	0.1981297772	0.6273686152	0.7595488931	0.6008366445	0.1613837234	0.0489221295	-0.0210810961	-0.0588618067	-0.0632123401	-0.0508141328	-0.0500661847	-0.0533215339	-0.0498021791	-0.0398536101	-0.0367705057	-0.026900135	0.0021172308	0.0123499433	0.0364180955	0.087377499	1	1	0	0	0
1	0.5242864286	1	0.5408807599	1	0.6580393816	0	0.5256718502	0	0.6638888889	0.6722222222	0.6777777778	0.6632936508	1	-0.0083333333	0.0138888889	2.3507259789	0.9999804043	-0.0624654415	0.2909371537	0.6502343523	0.7515903161	0.6038859808	0.1818248147	0.0380038245	-0.0247843085	-0.0709844703	-0.0680873361	-0.0505061474	-0.0635198551	-0.0553445621	-0.0486581171	-0.04390453	-0.0380919162	-0.0195819793	0.0030876322	0.0222273746	0.0651890552	0.1110482094	1	1	0	0	0
1	0.5249791875	1	0.5381203259	1	0.658798221	0	0.5242864286	0	0.6777777778	0.6638888889	0.6777777778	0.6632936508	1	0.0138888889	8.88178419700125E-016	2.4427915392	0.9999410332	-0.0840498391	0.1705201714	0.6139190292	0.7550623203	0.5690615286	0.1201655301	0.0245418566	-0.043992579	-0.0690531698	-0.0695799356	-0.0517379679	-0.0554324941	-0.0545529995	-0.0439925822	-0.0316598325	-0.0296327211	-0.0231972936	-0.0081159199	0.0034405029	0.0272527413	0.0726519678	1	1	0	0	0
1	0.5249791875	1	0.5401908798	1	0.6573042363	0	0.5235935763	0	0.6777777778	0.6777777778	0.6916666667	0.6632936508	1	8.88178419700125E-016	0.0138888889	2.3968507182	0.9999826312	-0.0801067683	0.2244234011	0.630461439	0.7557724976	0.638942593	0.2010943651	0.0404701445	-0.0121735416	-0.0723887068	-0.0698213742	-0.0618503027	-0.0545530058	-0.0496261984	-0.0498021927	-0.0500661858	-0.0338629356	-0.0220510475	-0.0076748673	0.0179064127	0.0432001146	0.0836994304	1	1	0	0	0
1	0.5249791875	1	0.5395008458	1	0.6567183272	0	0.5249791875	0	0.6916666667	0.6777777778	0.6972222222	0.6632936508	1	0.0138888889	0.0055555556	2.4528189656	0.9999853702	-0.0789671526	0.2516342101	0.6513658778	0.761594156	0.6179432	0.1737945059	0.0588617721	-0.0125263737	-0.063168406	-0.0565757731	-0.0610593362	-0.0549048286	-0.0513860505	-0.0546409497	-0.0411747088	-0.029103855	-0.0335104532	-0.0292801455	-0.0103211891	0.0025583264	0.0371228901	1	1	0	0	0
1	0.5256718502	1	0.5395008458	1	0.6208684989	0	0.5470823178	2	0.6833333333	0.6805555556	0.6305555556	0.6681623932	1	0.0027777778	-0.0527777778	2.2258780873	0.9999273502	-0.1054604399	0.1447161181	0.5928830599	0.7352819821	0.6089661058	0.1671582855	0.0249810784	-0.0171341972	-0.056643832	-0.0511939937	-0.0364081993	-0.0392109186	-0.0171975034	0.0076392315	0.0290510267	0.0399905157	0.0390634231	0.0419287567	0.0259934321	0.0152776358	0.0164591267	1	1	0	0	0
1	0.5235935763	1	0.5422600473	1	0.6581893391	0	0.5277492351	0	0.6305555556	0.6833333333	0.6694444444	0.6681623932	1	-0.0527777778	0.0388888889	2.1715643314	0.999978006	-0.0973147837	0.2869265157	0.6648877389	0.7517264831	0.5819648113	0.1295178654	0.0364503297	-0.0290299488	-0.0584316521	-0.0506045851	-0.0522041945	-0.0459726901	-0.0323189347	-0.020551681	-0.0159527111	-0.0076814154	0.0164591151	0.0570014271	0.093069661	0.1061907628	0.0981299572	1	1	0	0	0
1	0.5249791875	1	0.5381203259	1	0.6594078349	0	0.5242864286	0	0.6694444444	0.6305555556	0.6722222222	0.6681623932	1	0.0388888889	0.0027777778	2.6250987783	0.9990437276	-0.0945548436	0.0801887259	0.5194850024	0.6956922862	0.500230709	0.0645494502	0.024749076	-0.0450882358	-0.0462254452	-0.0270267329	-0.0434454144	-0.0348695781	-0.0114796691	-0.0220282393	-0.0183155751	0.0050647652	0.0097916319	0.0253185422	0.055570951	0.0796016382	0.1057108787	1	1	0	0	0
1	0.5256718502	1	0.5415704832	1	0.6614138966	0	0.5256718502	0	0.6722222222	0.6694444444	0.6611111111	0.6681623932	1	0.0027777778	-0.0111111111	2.3433438638	0.9996818682	-0.083794102	0.1734695405	0.5701778268	0.6904063079	0.5670075249	0.1446541081	0.0412335051	-0.0020681336	-0.0360288369	-0.0298733932	-0.0281865475	-0.0242218541	-0.0264152075	-0.0302950804	-0.0226189085	-0.0127457512	-0.0142649024	-0.0008441604	0.0207626215	0.032065962	0.0664195809	1	1	0	0	0
1	0.5256718502	1	0.5388106603	1	0.6623673589	0	0.5270568766	0	0.6611111111	0.6722222222	0.6527777778	0.6681623932	1	-0.0111111111	-0.0083333333	2.2712350345	0.9998678642	-0.0912492426	0.1732239386	0.5834143874	0.7176986447	0.5943863903	0.145418566	0.0046427261	-0.0314545687	-0.0552132291	-0.058095104	-0.0455515007	-0.0402432739	-0.0494257709	-0.0451303353	-0.0293673252	-0.0064997306	0.0022791461	0.0207626477	0.0503520133	0.0874810334	0.1189629667	1	1	0	0	0
1	0.5242864286	1	0.5422600473	1	0.6595704793	0	0.5277492351	0	0.6527777778	0.6611111111	0.6638888889	0.6681623932	1	-0.0083333333	0.0111111111	2.3451205435	0.9999341615	-0.0671339443	0.2589211234	0.6395908852	0.736993108	0.547542732	0.1042916476	0.0453830487	-0.0279756562	-0.0458253327	-0.027111084	-0.0412967412	-0.0310962427	-0.0410017697	-0.0233781637	-0.0093695793	-0.0133364796	0.0024479713	0.0137584663	0.0492573679	0.0889886474	0.1023708976	1	1	0	0	0
1	0.5249791875	1	0.5401908798	1	0.6584960223	0	0.5242864286	0	0.6638888889	0.6527777778	0.6805555556	0.6681623932	1	0.0111111111	0.0166666667	2.4812487933	0.999343034	-0.0858892548	0.1315714739	0.5556472917	0.6923670802	0.5101013041	0.0844646496	0.0254872523	-0.0200876181	-0.0436981406	-0.0351014117	-0.031623251	-0.0430662424	-0.0436139106	-0.0369561035	-0.0319816456	-0.0324876157	-0.0035453449	0.0110576605	0.0354808164	0.0755951761	0.0882977	1	1	0	0	0
1	0.5249791875	1	0.5401908798	1	0.6594078349	0	0.5277492351	0	0.6805555556	0.6638888889	0.6722222222	0.6681623932	1	0.0166666667	-0.0083333333	2.4345858303	0.9998711782	-0.0929860124	0.2107596194	0.6013290712	0.7135598083	0.5782684989	0.1491966406	0.0468992764	0.0170498068	-0.0253184999	-0.0327405633	-0.010635646	-0.0175561083	-0.0556551019	-0.0550870609	-0.03670322	-0.0317708676	-0.0359866851	-0.0229774574	-0.008040197	0.0031865754	0.0254028607	1	1	0	0	0
